[train] batch 2840/2859 | batch_loss=1.508450 | running_loss=0.922020 | n_peaks=2109 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2859/2859 | batch_loss=1.523288 | running_loss=0.922035 | n_peaks=1643 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 10 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[eval] batch 1/584 | batch_loss=1.311726 | running_loss=1.311726 | n_peaks=1525 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 20/584 | batch_loss=1.346414 | running_loss=0.905793 | n_peaks=1764 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 40/584 | batch_loss=1.472321 | running_loss=1.034898 | n_peaks=2168 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 60/584 | batch_loss=1.283480 | running_loss=1.130257 | n_peaks=2074 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 80/584 | batch_loss=1.494542 | running_loss=1.188755 | n_peaks=2363 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 100/584 | batch_loss=1.594380 | running_loss=1.231761 | n_peaks=1900 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 120/584 | batch_loss=1.567401 | running_loss=1.273535 | n_peaks=2238 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 140/584 | batch_loss=1.578593 | running_loss=1.307893 | n_peaks=2078 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 160/584 | batch_loss=1.318465 | running_loss=1.334175 | n_peaks=1858 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 180/584 | batch_loss=1.357056 | running_loss=1.337887 | n_peaks=1645 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 200/584 | batch_loss=1.356399 | running_loss=1.339578 | n_peaks=1881 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 220/584 | batch_loss=1.283908 | running_loss=1.341725 | n_peaks=1666 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 240/584 | batch_loss=1.369045 | running_loss=1.344647 | n_peaks=2094 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 260/584 | batch_loss=1.351362 | running_loss=1.345080 | n_peaks=2267 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 280/584 | batch_loss=1.415122 | running_loss=1.347643 | n_peaks=2258 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 300/584 | batch_loss=1.450976 | running_loss=1.351006 | n_peaks=2041 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 320/584 | batch_loss=1.429736 | running_loss=1.354100 | n_peaks=2109 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 340/584 | batch_loss=1.407991 | running_loss=1.358639 | n_peaks=2179 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[eval] batch 360/584 | batch_loss=1.468339 | running_loss=1.363045 | n_peaks=2031 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
